,date,PM2.5,PM10,SO2,NO2,CO,O3
280,2013-12-06,120.08333333333333,154.33333333333334,51.666666666666664,78.66666666666667,2575.0,1.7916666666666667
281,2013-12-07,265.125,275.8333333333333,82.75,103.54166666666667,4989.583333333333,1.2083333333333333
282,2013-12-08,198.54166666666666,197.41666666666666,66.16666666666667,76.45833333333333,3600.0,15.583191666666666
283,2013-12-09,9.5,13.166666666666666,11.041666666666666,25.208333333333332,500.0,32.366416666666666
284,2013-12-10,18.875,39.75,15.583333333333334,32.833333333333336,760.4166666666666,21.2832
285,2013-12-11,21.5,34.375,14.666666666666666,40.583333333333336,745.8333333333334,18.656366666666667
286,2013-12-12,16.708333333333332,28.375,13.666666666666666,30.791666666666668,739.5833333333334,24.003666666666664
287,2013-12-13,47.375,64.66666666666667,30.125,49.875,1276.0416666666667,7.519619444444444
288,2013-12-14,55.708333333333336,72.41666666666667,36.75,56.583333333333336,1731.5104166666667,9.748088888888889
289,2013-12-15,45.958333333333336,58.75,31.458333333333332,53.625,1551.3392857142856,12.581275
290,2013-12-16,126.41666666666667,144.75,72.66666666666667,78.83333333333333,1358.482142857143,4.507124999999999
291,2013-12-17,71.95833333333333,72.91666666666667,43.73296666666667,50.57335416666667,1165.625,16.76115
292,2013-12-18,33.166666666666664,56.208333333333336,24.25,38.916666666666664,972.767857142857,23.088975
293,2013-12-19,33.416666666666664,60.625,27.294533333333334,49.84988125,1006.7336309523808,12.572758333333333
294,2013-12-20,35.416666666666664,61.166666666666664,36.75,59.916666666666664,1141.6666666666667,13.375
295,2013-12-21,57.75,79.625,43.708333333333336,68.83333333333333,1220.8333333333333,12.666666666666666
296,2013-12-22,125.20833333333333,161.25,68.625,95.45833333333333,2604.1666666666665,4.833333333333333
297,2013-12-23,130.29166666666666,182.66666666666666,76.16666666666667,97.875,3029.1666666666665,7.958333333333333
298,2013-12-24,219.54166666666666,269.4166666666667,119.29166666666667,124.16666666666667,5241.666666666667,1.5
299,2013-12-25,180.58333333333334,254.08333333333334,88.0,99.70833333333333,4000.0,19.041666666666668
300,2013-12-26,9.625,26.25,10.166666666666666,19.166666666666668,458.3333333333333,45.625
301,2013-12-27,23.291666666666668,36.166666666666664,22.462962962962962,41.959183333333335,849.1666666666666,21.297608333333333
302,2013-12-28,13.791666666666666,22.875,24.833333333333332,28.05859583333333,938.3333333333334,30.30110833333333
303,2013-12-29,54.625,111.20833333333333,27.5,88.66666666666667,1687.5,6.208333333333333
304,2013-12-30,34.125,96.79166666666667,33.9537037037037,49.25,937.5,24.907291666666666
305,2013-12-31,55.791666666666664,234.04166666666666,26.541666666666668,52.541666666666664,1133.3333333333333,29.458333333333332
306,2014-01-01,48.583333333333336,169.16666666666666,27.416666666666668,69.5,1406.25,18.791666666666668
307,2014-01-02,151.70833333333334,192.16666666666666,90.58333333333333,93.70833333333333,3437.5,1.25
308,2014-01-03,50.5,114.70833333333333,33.875,48.125,1083.3333333333333,24.958333333333332
309,2014-01-04,121.5,158.20833333333334,55.166666666666664,78.625,2304.1666666666665,1.0833333333333333
310,2014-01-05,90.125,116.75,42.416666666666664,70.70833333333333,1850.0,11.25
311,2014-01-06,125.20833333333333,131.91666666666666,60.166666666666664,67.10416666666667,2033.3333333333333,2.8333333333333335
312,2014-01-07,105.04166666666667,99.08333333333333,44.875,61.125,1670.8333333333333,13.458333333333334
313,2014-01-08,15.208333333333334,16.041666666666668,16.5,20.916666666666668,566.6666666666666,34.375
314,2014-01-09,36.0,42.875,24.416666666666668,39.458333333333336,804.1666666666666,23.208333333333332
315,2014-01-10,60.583333333333336,88.625,57.875,75.625,1641.6666666666667,3.0833333333333335
316,2014-01-11,109.45833333333333,154.66666666666666,77.45833333333333,98.91666666666667,2700.0,1.4583333333333333
317,2014-01-12,20.833333333333332,40.708333333333336,23.291666666666668,35.0,683.3333333333334,29.5
318,2014-01-13,79.25,109.08333333333333,73.29166666666667,81.70833333333333,1925.0,4.083333333333333
319,2014-01-14,87.875,104.125,82.29166666666667,81.08333333333333,2366.6666666666665,4.4375
320,2014-01-15,153.04166666666666,183.79166666666666,88.58333333333333,97.0,2670.8333333333335,4.875
321,2014-01-16,358.0,396.9583333333333,134.08333333333334,134.04166666666666,4941.666666666667,3.6666666666666665
322,2014-01-17,124.0,133.66666666666666,65.04166666666667,66.04166666666667,2179.1666666666665,13.625
323,2014-01-18,60.375,84.58333333333333,44.666666666666664,67.64583333333333,1416.6666666666667,10.875
324,2014-01-19,110.5,205.875,77.83333333333333,71.95833333333333,2604.1666666666665,14.083333333333334
325,2014-01-20,9.208333333333334,38.333333333333336,8.458333333333334,7.333333333333333,442.3611111111111,50.458333333333336
326,2014-01-21,38.625,60.5,33.791666666666664,40.083333333333336,876.3888888888888,25.916666666666668
327,2014-01-22,120.375,144.79166666666666,80.29166666666667,94.375,2437.5,3.5416666666666665
328,2014-01-23,221.35416666666666,252.89583333333334,135.1875,127.3125,4262.5,1.0833333333333333
329,2014-01-24,151.125,169.0,88.70833333333333,92.04166666666667,2725.0,5.75
330,2014-01-25,24.833333333333332,47.041666666666664,27.083333333333332,38.020833333333336,716.6666666666666,34.5625
331,2014-01-26,44.625,71.75,43.958333333333336,38.5,762.5,33.791666666666664
332,2014-01-27,87.02083333333333,112.25,62.6875,60.520833333333336,1679.1666666666667,19.5
333,2014-01-28,39.0,70.08333333333333,23.958333333333332,42.166666666666664,854.1666666666666,36.666666666666664
334,2014-01-29,119.5,138.29166666666666,78.625,79.16666666666667,2291.6666666666665,2.8333333333333335
335,2014-01-30,61.166666666666664,77.875,39.333333333333336,41.0,1100.0,38.083333333333336
336,2014-01-31,132.125,162.16666666666666,67.16666666666667,49.5,1329.1666666666667,15.083333333333334
337,2014-02-01,129.83333333333334,128.20833333333334,56.541666666666664,60.0,1795.8333333333333,2.0
338,2014-02-02,64.16666666666667,89.75,16.791666666666668,27.541666666666668,1133.3333333333333,39.75
339,2014-02-03,5.541666666666667,30.125,6.208333333333333,7.833333333333333,354.1666666666667,67.25
340,2014-02-04,24.791666666666668,36.375,18.708333333333332,21.666666666666668,583.3333333333334,52.416666666666664
341,2014-02-05,88.20833333333333,101.45833333333333,56.125,47.0625,1504.1666666666667,19.833333333333332
342,2014-02-06,119.83333333333333,117.91666666666667,69.125,64.54166666666667,2000.0,11.083333333333334
343,2014-02-07,83.54166666666667,60.291666666666664,33.333333333333336,53.083333333333336,1283.3333333333333,13.041666666666666
344,2014-02-08,53.083333333333336,38.083333333333336,19.354166666666668,30.875,1041.6666666666667,37.458333333333336
345,2014-02-09,8.958333333333334,9.833333333333334,16.291666666666668,15.916666666666666,458.3333333333333,54.291666666666664
346,2014-02-10,20.375,19.958333333333332,18.666666666666668,32.916666666666664,654.1666666666666,42.958333333333336
347,2014-02-11,99.6875,97.60416666666667,60.875,70.83333333333333,2000.0,9.708333333333334
348,2014-02-12,119.75,110.33333333333333,50.770833333333336,75.08333333333333,2345.8333333333335,6.708333333333333
349,2014-02-13,183.875,173.5,71.33333333333333,79.54166666666667,2812.5,1.3333333333333333
350,2014-02-14,243.625,254.625,74.77083333333333,96.60416666666667,3147.9166666666665,5.083333333333333
351,2014-02-15,402.25,400.0,100.0,110.95833333333333,3766.6666666666665,5.5
352,2014-02-16,320.7916666666667,292.375,83.875,89.39583333333333,3350.0,18.541666666666668
353,2014-02-17,80.875,77.58333333333333,63.354166666666664,63.6875,1800.0,25.895833333333332
354,2014-02-18,65.33333333333333,73.97916666666667,33.354166666666664,57.729166666666664,1077.0833333333333,24.666666666666668
355,2014-02-19,63.125,73.16666666666667,37.291666666666664,53.333333333333336,1220.8333333333333,25.791666666666668
356,2014-02-20,210.875,226.0,39.291666666666664,81.35416666666667,2262.5,3.25
357,2014-02-21,248.41666666666666,270.9166666666667,76.41666666666667,99.29166666666667,2562.5,5.625
358,2014-02-22,261.3333333333333,303.9166666666667,111.29166666666667,104.625,3612.5,4.416666666666667
359,2014-02-23,196.625,230.125,130.5,84.9375,3441.6666666666665,3.125
360,2014-02-24,241.85416666666666,305.8125,137.16666666666666,118.83333333333333,4437.5,2.75
361,2014-02-25,382.3541666666667,397.7291666666667,84.22916666666667,123.83333333333333,5133.333333333333,4.229166666666667
362,2014-02-26,363.0,344.7083333333333,95.16666666666667,122.77083333333333,4264.583333333333,7.958333333333333
363,2014-02-27,16.375,10.416666666666666,11.75,24.0,462.5,56.291666666666664
364,2014-02-28,89.08333333333333,101.25,33.708333333333336,73.58333333333333,1437.5,8.458333333333334
365,2014-03-01,80.95833333333333,96.33333333333333,38.625,58.0,1487.5,35.604166666666664
366,2014-03-02,137.29166666666666,166.41666666666666,69.75,91.16666666666667,2583.3333333333335,13.958333333333334
367,2014-03-03,224.0,253.75,115.16666666666667,98.16666666666667,4479.166666666667,2.0
368,2014-03-04,59.541666666666664,70.375,29.833333333333332,39.5,1195.8333333333333,44.666666666666664
369,2014-03-05,20.541666666666668,35.583333333333336,14.958333333333334,45.625,633.3333333333334,35.75
370,2014-03-06,13.708333333333334,26.166666666666668,12.416666666666666,30.666666666666668,520.8333333333334,52.458333333333336
371,2014-03-07,52.125,78.125,25.958333333333332,57.625,1083.3333333333333,23.125
372,2014-03-08,147.41666666666666,174.75,73.875,96.83333333333333,2391.6666666666665,9.416666666666666
373,2014-03-09,96.70833333333333,117.70833333333333,44.708333333333336,75.04166666666667,1491.6666666666667,21.958333333333332
374,2014-03-10,81.04166666666667,102.125,54.041666666666664,76.66666666666667,1679.1666666666667,12.333333333333334
375,2014-03-11,155.66666666666666,195.91666666666666,85.54166666666667,87.75,2404.1666666666665,30.791666666666668
376,2014-03-12,10.25,20.291666666666668,8.833333333333334,22.25,420.8333333333333,63.041666666666664
377,2014-03-13,22.833333333333332,85.5,14.291666666666666,42.5,608.3333333333334,40.791666666666664
378,2014-03-14,22.208333333333332,87.16666666666667,13.416666666666666,32.125,495.8333333333333,55.541666666666664
379,2014-03-15,101.5,200.375,46.833333333333336,99.04166666666667,1537.5,14.875
380,2014-03-16,113.66666666666667,212.95833333333334,76.83333333333333,72.04166666666667,2075.0,43.458333333333336
381,2014-03-17,84.58333333333333,255.33333333333334,27.875,55.5,1120.8333333333333,38.75
382,2014-03-18,37.708333333333336,136.375,15.375,44.208333333333336,579.1666666666666,56.291666666666664
383,2014-03-19,52.916666666666664,113.29166666666667,17.083333333333332,53.291666666666664,820.8333333333334,36.875
384,2014-03-20,11.875,29.791666666666668,4.625,23.208333333333332,362.5,60.541666666666664
385,2014-03-21,27.916666666666668,80.29166666666667,12.791666666666666,52.708333333333336,595.8333333333334,42.708333333333336
386,2014-03-22,57.5,150.70833333333334,17.833333333333332,68.45833333333333,929.1666666666666,36.625
387,2014-03-23,131.66666666666666,186.54166666666666,42.166666666666664,87.16666666666667,1429.1666666666667,61.291666666666664
388,2014-03-24,230.04166666666666,268.625,54.791666666666664,115.33333333333333,1920.8333333333333,39.958333333333336
389,2014-03-25,215.45833333333334,255.0,45.125,114.29166666666667,1616.6666666666667,57.416666666666664
390,2014-03-26,288.0833333333333,346.25,50.583333333333336,124.70833333333333,1991.6666666666667,45.458333333333336
391,2014-03-27,245.5,292.5833333333333,40.25,105.875,2258.3333333333335,2.9583333333333335
392,2014-03-28,122.91666666666667,159.5,25.208333333333332,65.04166666666667,1470.8333333333333,34.979166666666664
393,2014-03-29,40.833333333333336,66.95833333333333,9.958333333333334,36.916666666666664,508.3333333333333,58.375
394,2014-03-30,36.208333333333336,93.08333333333333,10.833333333333334,68.95833333333333,537.5,38.625
395,2014-03-31,144.41666666666666,194.16666666666666,35.541666666666664,88.79166666666667,1750.0,38.125
396,2014-04-01,115.5,119.45833333333333,19.583333333333332,75.625,962.5,54.625
397,2014-04-02,101.66666666666667,165.5,26.75,67.41666666666667,870.8333333333334,69.04166666666667
398,2014-04-03,26.0,99.5,6.666666666666667,43.291666666666664,450.0,48.833333333333336
399,2014-04-04,33.458333333333336,144.41666666666666,9.208333333333334,45.333333333333336,579.1666666666666,47.375
400,2014-04-05,26.208333333333332,102.33333333333333,7.166666666666667,39.0,445.8333333333333,60.375
401,2014-04-06,60.583333333333336,180.625,13.375,65.875,662.5,48.041666666666664
402,2014-04-07,98.54166666666667,205.08333333333334,22.541666666666668,83.20833333333333,762.5,59.0
403,2014-04-08,180.29166666666666,259.875,42.208333333333336,97.75,1487.5,73.66666666666667
404,2014-04-09,123.66666666666667,253.0,22.75,63.6875,870.8333333333334,63.875
405,2014-04-10,108.16666666666667,391.2916666666667,33.0,57.625,1258.3333333333333,37.583333333333336
406,2014-04-11,72.375,115.66666666666667,22.416666666666668,71.16666666666667,962.5,44.708333333333336
407,2014-04-12,109.25,154.54166666666666,28.0,88.27083333333333,1441.6666666666667,44.958333333333336
408,2014-04-13,170.625,215.5,29.041666666666668,87.83333333333333,1258.3333333333333,70.95833333333333
409,2014-04-14,240.45833333333334,267.5833333333333,35.833333333333336,88.91666666666667,1841.6666666666667,73.08333333333333
410,2014-04-15,90.41666666666667,160.04166666666666,17.0,62.625,775.0,34.333333333333336
411,2014-04-16,63.875,126.0,14.333333333333334,82.125,766.6666666666666,25.625
412,2014-04-17,98.41666666666667,159.95833333333334,24.916666666666668,82.04166666666667,1254.1666666666667,44.666666666666664
413,2014-04-18,133.375,155.45833333333334,18.458333333333332,73.41666666666667,1316.6666666666667,49.125
414,2014-04-19,62.5,112.04166666666667,16.708333333333332,82.70833333333333,750.0,36.458333333333336
415,2014-04-20,66.91666666666667,102.25,9.958333333333334,71.66666666666667,691.6666666666666,41.791666666666664
416,2014-04-21,58.291666666666664,118.375,8.666666666666666,69.20833333333333,537.5,46.625
417,2014-04-22,69.83333333333333,144.70833333333334,11.791666666666666,74.58333333333333,570.8333333333334,60.333333333333336
418,2014-04-23,134.70833333333334,193.125,27.416666666666668,48.625,879.1666666666666,83.125
419,2014-04-24,118.375,145.83333333333334,20.0,48.5,716.6666666666666,87.0
420,2014-04-25,144.125,215.125,20.708333333333332,92.66666666666667,1062.5,56.833333333333336
421,2014-04-26,94.80032051282052,107.86442307692307,3.603846153846154,22.660897435897436,335.7692307692308,60.916666666666664
422,2014-04-27,123.10000000000001,138.1,12.700000000000001,34.1,580.0,69.5
423,2014-04-28,121.99230769230769,155.45384615384617,23.40769230769231,58.83846153846153,801.5384615384614,45.5
424,2014-04-29,115.72542735042735,156.10256410256412,26.913461538461537,64.85897435897435,916.025641025641,85.29166666666667
425,2014-04-30,119.7361111111111,177.08333333333334,21.625,77.79166666666667,841.6666666666666,90.58333333333333
426,2014-05-01,125.83333333333333,198.91666666666666,19.375,53.958333333333336,708.3333333333334,86.33333333333333
427,2014-05-02,39.208333333333336,59.083333333333336,2.6666666666666665,22.916666666666668,337.5,70.95833333333333
428,2014-05-03,58.791666666666664,188.125,7.5,47.166666666666664,504.1666666666667,48.791666666666664
429,2014-05-04,39.083333333333336,58.416666666666664,2.5,18.166666666666668,379.1666666666667,68.08333333333333
430,2014-05-05,40.458333333333336,60.333333333333336,4.416666666666667,44.25,479.1666666666667,53.958333333333336
431,2014-05-06,94.5625,134.29166666666666,30.083333333333332,66.375,962.5,58.208333333333336
432,2014-05-07,71.25,129.58333333333334,15.208333333333334,54.5,1058.3333333333333,53.333333333333336
433,2014-05-08,91.75,142.95833333333334,18.208333333333332,60.75,991.6666666666666,77.29166666666667
434,2014-05-09,64.54166666666667,119.08333333333333,34.416666666666664,57.395833333333336,1212.5,70.0
435,2014-05-10,56.583333333333336,97.54166666666667,30.541666666666668,56.25,1166.6666666666667,66.83333333333333
436,2014-05-11,24.75,28.458333333333332,3.8333333333333335,32.541666666666664,825.0,63.583333333333336
437,2014-05-12,38.125,79.29166666666667,7.833333333333333,52.375,595.8333333333334,64.5
438,2014-05-13,55.75,129.83333333333334,11.875,59.291666666666664,604.1666666666666,59.166666666666664
439,2014-05-14,23.583333333333332,82.125,5.166666666666667,30.333333333333332,300.0,60.541666666666664
440,2014-05-15,72.875,225.70833333333334,8.583333333333334,69.72916666666667,570.8333333333334,40.875
441,2014-05-16,60.583333333333336,151.04166666666666,11.833333333333334,58.791666666666664,570.8333333333334,70.95833333333333
442,2014-05-17,67.79166666666667,151.375,25.166666666666668,71.04166666666667,883.3333333333334,89.875
443,2014-05-18,103.54166666666667,226.41666666666666,27.333333333333332,64.625,833.3333333333334,110.79166666666667
444,2014-05-19,110.91666666666667,182.04166666666666,15.625,58.541666666666664,833.3333333333334,121.29166666666667
445,2014-05-20,95.04166666666667,168.91666666666666,10.625,50.458333333333336,883.3333333333334,102.79166666666667
446,2014-05-21,112.79166666666667,192.15,25.7,62.550000000000004,1258.3333333333333,113.425
447,2014-05-22,150.60833333333332,247.27083333333334,18.370833333333334,75.99166666666666,1295.8333333333333,94.40416666666665
448,2014-05-23,85.41666666666667,168.5,20.125,55.375,654.1666666666666,126.33333333333333
449,2014-05-24,85.04166666666667,117.875,6.541666666666667,50.9375,858.3333333333334,42.416666666666664
450,2014-05-25,77.66666666666667,138.33333333333334,2.2916666666666665,30.5,487.5,57.333333333333336
451,2014-05-26,28.875,86.875,4.333333333333333,65.54166666666667,470.8333333333333,55.208333333333336
452,2014-05-27,38.916666666666664,108.75,3.8333333333333335,48.125,341.6666666666667,61.479166666666664
453,2014-05-28,36.875,36.875,9.166666666666666,73.875,541.6666666666666,83.125
454,2014-05-29,55.75,55.75,12.291666666666666,96.66666666666667,787.5,93.375
455,2014-05-30,91.25,147.91666666666666,35.625,79.33333333333333,1341.6666666666667,155.25
456,2014-05-31,115.25,248.04166666666666,48.666666666666664,74.83333333333333,2095.8333333333335,139.45833333333334
457,2014-06-01,49.083333333333336,62.625,3.1666666666666665,31.583333333333332,512.5,124.16666666666667
458,2014-06-02,30.958333333333332,44.166666666666664,2.6666666666666665,37.708333333333336,420.8333333333333,95.91666666666667
459,2014-06-03,39.916666666666664,52.708333333333336,6.583333333333333,60.125,541.6666666666666,94.91666666666667
460,2014-06-04,58.416666666666664,58.416666666666664,9.375,71.5,712.5,87.33333333333333
461,2014-06-05,69.16666666666667,69.16666666666667,10.708333333333334,60.645833333333336,670.8333333333334,112.95833333333333
462,2014-06-06,58.166666666666664,58.166666666666664,9.625,53.75,908.3333333333334,47.916666666666664
463,2014-06-07,12.5,12.5,2.375,33.583333333333336,304.1666666666667,56.875
464,2014-06-08,30.0,30.0,7.416666666666667,64.45833333333333,612.5,39.25
465,2014-06-09,30.958333333333332,30.958333333333332,6.291666666666667,50.083333333333336,504.1666666666667,66.45833333333333
466,2014-06-10,76.95833333333333,76.95833333333333,6.708333333333333,54.833333333333336,1141.6666666666667,71.54166666666667
467,2014-06-11,45.75,45.75,3.2916666666666665,40.833333333333336,704.1666666666666,67.54166666666667
468,2014-06-12,30.541666666666668,30.541666666666668,7.25,57.625,470.8333333333333,79.54166666666667
469,2014-06-13,59.666666666666664,59.666666666666664,7.583333333333333,57.291666666666664,808.3333333333334,90.08333333333333
470,2014-06-14,42.166666666666664,42.166666666666664,3.3333333333333335,46.416666666666664,554.1666666666666,115.66666666666667
471,2014-06-15,113.875,113.875,11.708333333333334,71.45833333333333,1150.0,126.29166666666667
472,2014-06-16,135.70833333333334,135.70833333333334,2.7916666666666665,50.541666666666664,850.0,120.08333333333333
473,2014-06-17,83.875,83.875,2.4166666666666665,44.0,766.6666666666666,102.70833333333333
474,2014-06-18,62.395833333333336,62.395833333333336,2.5,43.75,583.3333333333334,94.04166666666667
475,2014-06-19,133.41666666666666,133.41666666666666,4.666666666666667,60.6875,1135.4166666666667,75.08333333333333
476,2014-06-20,43.916666666666664,43.916666666666664,2.4166666666666665,31.708333333333332,745.8333333333334,80.5
477,2014-06-21,68.91666666666667,68.91666666666667,4.458333333333333,41.958333333333336,737.5,79.33333333333333
478,2014-06-22,32.416666666666664,32.416666666666664,2.2083333333333335,42.5,404.1666666666667,76.75
479,2014-06-23,27.041666666666668,27.041666666666668,2.125,45.416666666666664,366.6666666666667,86.29166666666667
480,2014-06-24,68.25,68.25,6.083333333333333,63.708333333333336,575.0,109.35416666666667
481,2014-06-25,101.91666666666667,101.91666666666667,10.458333333333334,60.916666666666664,1050.0,77.125
482,2014-06-26,122.89583333333333,122.89583333333333,6.875,40.541666666666664,820.8333333333334,116.125
483,2014-06-27,22.75,22.75,5.083333333333333,41.416666666666664,254.16666666666666,69.875
484,2014-06-28,24.708333333333332,24.708333333333332,8.625,56.833333333333336,500.0,63.791666666666664
485,2014-06-29,46.916666666666664,46.916666666666664,13.75,57.333333333333336,1079.1666666666667,105.125
486,2014-06-30,77.04166666666667,77.04166666666667,16.375,65.58333333333333,1083.3333333333333,135.58333333333334
487,2014-07-01,108.83333333333333,108.83333333333333,16.875,55.354166666666664,954.1666666666666,127.08333333333333
488,2014-07-02,62.333333333333336,62.333333333333336,2.0833333333333335,40.375,833.3333333333334,85.375
489,2014-07-03,206.79166666666666,206.79166666666666,2.5416666666666665,53.333333333333336,1162.5,77.04166666666667
490,2014-07-04,197.91666666666666,197.91666666666666,2.375,53.333333333333336,1179.1666666666667,100.5
491,2014-07-05,122.375,122.375,2.5833333333333335,49.916666666666664,870.8333333333334,97.83333333333333
492,2014-07-06,209.16666666666666,209.16666666666666,2.5,45.041666666666664,1212.5,124.125
493,2014-07-07,163.91666666666666,163.91666666666666,2.25,52.333333333333336,970.8333333333334,96.54166666666667
494,2014-07-08,95.10416666666667,95.10416666666667,4.604166666666667,53.854166666666664,791.6666666666666,60.854166666666664
495,2014-07-09,28.75,28.75,4.791666666666667,64.75,516.6666666666666,43.833333333333336
496,2014-07-10,31.0,31.0,6.625,47.5,404.1666666666667,84.33333333333333
497,2014-07-11,30.958333333333332,30.958333333333332,3.1666666666666665,51.333333333333336,416.6666666666667,69.625
498,2014-07-12,15.791666666666666,15.791666666666666,2.8333333333333335,40.458333333333336,291.6666666666667,71.83333333333333
499,2014-07-13,19.854166666666668,19.854166666666668,3.6666666666666665,54.583333333333336,320.8333333333333,55.833333333333336
500,2014-07-14,27.666666666666668,27.666666666666668,4.041666666666667,49.541666666666664,437.5,96.83333333333333
501,2014-07-15,51.083333333333336,51.083333333333336,3.9583333333333335,37.916666666666664,416.6666666666667,125.5
502,2014-07-16,112.75,112.75,2.375,58.541666666666664,812.5,75.08333333333333
503,2014-07-17,134.54166666666666,134.54166666666666,2.0416666666666665,56.375,1820.8333333333333,62.041666666666664
504,2014-07-18,129.125,129.125,3.25,45.833333333333336,1404.1666666666667,107.625
505,2014-07-19,67.41666666666667,67.41666666666667,2.125,43.208333333333336,412.5,90.70833333333333
506,2014-07-20,64.66666666666667,64.66666666666667,2.7083333333333335,32.541666666666664,445.8333333333333,103.5
507,2014-07-21,25.583333333333332,25.583333333333332,4.666666666666667,28.541666666666668,370.8333333333333,65.70833333333333
508,2014-07-22,13.916666666666666,13.916666666666666,6.541666666666667,45.5625,454.1666666666667,27.833333333333332
509,2014-07-23,29.25,29.25,4.666666666666667,80.66666666666667,566.6666666666666,31.833333333333332
510,2014-07-24,71.54166666666667,71.54166666666667,4.041666666666667,84.58333333333333,962.5,45.833333333333336
511,2014-07-25,73.91666666666667,73.91666666666667,5.666666666666667,53.541666666666664,1204.1666666666667,104.29166666666667
512,2014-07-26,102.125,102.125,7.666666666666667,49.166666666666664,1000.0,141.625
513,2014-07-27,109.91666666666667,109.91666666666667,13.625,43.166666666666664,775.0,148.70833333333334
514,2014-07-28,123.33333333333333,123.33333333333333,7.5,35.458333333333336,695.8333333333334,131.75
515,2014-07-29,118.45833333333333,118.45833333333333,3.5416666666666665,30.166666666666668,554.1666666666666,134.125
516,2014-07-30,131.58333333333334,131.58333333333334,2.0,33.333333333333336,1170.8333333333333,92.20833333333333
517,2014-07-31,210.0,210.0,2.0416666666666665,39.916666666666664,1416.6666666666667,103.58333333333333
518,2014-08-01,161.25,161.25,2.0,44.9375,1214.5833333333333,97.35416666666667
519,2014-08-02,120.54166666666667,120.54166666666667,2.0,52.083333333333336,812.5,89.08333333333333
520,2014-08-03,118.91666666666667,118.91666666666667,2.3333333333333335,48.5,775.0,109.29166666666667
521,2014-08-04,38.458333333333336,38.458333333333336,2.0,50.916666666666664,470.8333333333333,27.416666666666668
522,2014-08-05,26.291666666666668,26.291666666666668,4.125,43.916666666666664,337.5,50.75
523,2014-08-06,37.083333333333336,37.083333333333336,2.7916666666666665,60.0,433.3333333333333,52.458333333333336
524,2014-08-07,77.75,77.75,7.583333333333333,60.958333333333336,1083.3333333333333,107.75
525,2014-08-08,67.79166666666667,67.79166666666667,6.166666666666667,54.125,962.5,104.125
526,2014-08-09,86.58333333333333,86.58333333333333,6.875,48.916666666666664,891.6666666666666,116.33333333333333
527,2014-08-10,36.5,36.5,2.375,41.5,433.3333333333333,100.33333333333333
528,2014-08-11,24.25,24.25,4.458333333333333,46.125,408.3333333333333,70.08333333333333
529,2014-08-12,27.25,27.25,4.458333333333333,54.333333333333336,475.0,86.875
530,2014-08-13,28.491666666666664,28.491666666666664,2.2125,45.041666666666664,420.8333333333333,48.8375
531,2014-08-14,30.791666666666668,30.791666666666668,4.208333333333333,51.75,483.3333333333333,67.04166666666667
532,2014-08-15,44.75,44.75,3.3333333333333335,61.291666666666664,508.3333333333333,76.83333333333333
533,2014-08-16,59.875,59.875,3.625,66.875,687.5,105.91666666666667
534,2014-08-17,55.25,69.83333333333333,4.833333333333333,39.916666666666664,595.8333333333334,128.08333333333334
535,2014-08-18,65.95833333333333,93.0,4.583333333333333,48.916666666666664,683.3333333333334,109.04166666666667
536,2014-08-19,91.625,130.20833333333334,3.5833333333333335,51.125,808.3333333333334,120.08333333333333
537,2014-08-20,107.84583333333335,151.00416666666666,6.916666666666667,52.2875,891.6666666666666,119.0125
538,2014-08-21,134.08333333333334,172.375,3.375,65.83333333333333,1025.0,104.33333333333333
539,2014-08-22,57.875,84.66666666666667,2.375,79.625,783.3333333333334,43.375
540,2014-08-23,119.16666666666667,151.20833333333334,3.1666666666666665,76.20833333333333,970.8333333333334,101.58333333333333
541,2014-08-24,19.458333333333332,42.291666666666664,5.333333333333333,36.0,333.3333333333333,60.625
542,2014-08-25,18.104166666666668,39.875,3.1666666666666665,45.083333333333336,368.75,52.291666666666664
543,2014-08-26,26.375,82.95833333333333,6.916666666666667,72.20833333333333,541.6666666666666,49.5
544,2014-08-27,52.291666666666664,127.08333333333333,8.833333333333334,73.45833333333333,666.6666666666666,82.75
545,2014-08-28,83.70416666666667,137.54999999999998,5.395833333333333,66.36666666666666,787.5,83.64583333333333
546,2014-08-29,78.83333333333333,90.66666666666667,2.0833333333333335,45.666666666666664,920.8333333333334,104.58333333333333
547,2014-08-30,144.5,156.83333333333334,2.0,79.125,1687.5,30.708333333333332
548,2014-08-31,70.375,72.54166666666667,2.0416666666666665,38.708333333333336,850.0,75.5
549,2014-09-01,105.92916666666667,107.17916666666667,2.0416666666666665,67.42083333333333,1775.0,35.8125
550,2014-09-02,24.541666666666668,26.375,2.7916666666666665,38.958333333333336,904.1666666666666,50.875
551,2014-09-03,16.666666666666668,35.583333333333336,6.708333333333333,48.708333333333336,475.0,19.01602564102564
552,2014-09-04,44.916666666666664,103.16666666666667,6.375,82.375,554.1666666666666,87.65064102564104
553,2014-09-05,99.54166666666667,161.54166666666666,6.5,74.125,1041.6666666666667,88.70833333333333
554,2014-09-06,140.33333333333334,158.25,3.7083333333333335,54.416666666666664,1266.6666666666667,94.79166666666667
555,2014-09-07,156.75,194.58333333333334,3.0416666666666665,69.375,1133.3333333333333,73.125
556,2014-09-08,14.041666666666666,35.291666666666664,4.375,27.375,275.0,66.5
557,2014-09-09,38.0,94.20833333333333,5.083333333333333,65.83333333333333,683.3333333333334,66.16666666666667
558,2014-09-10,73.0,142.04166666666666,9.0,84.0,1012.5,68.04166666666667
